,course_review_id,course_id,rating,user
1918,15875370,1494402,4.0,Kenneth Hennessy
1919,15309014,1494402,5.0,Geraldine Spencer
1920,79135400,1494174,5.0,Girish Gupta
1921,56117128,1494174,5.0,John toh
1922,14238696,1494174,5.0,Chong Yong Tan
1923,14103938,1494174,4.0,Ivan Mercado Lorberg
1924,14101620,1494174,3.0,Chanikya Lokachary
1925,13931504,1494174,5.0,David Beck
1926,96423606,1465626,3.0,Goh Tock Jong
1927,95930178,1465626,5.0,Masashi
1928,95515759,1465626,5.0,Amelinda Agus
1929,95451007,1465626,5.0,Gregory Turner
1930,94989702,1465626,5.0,Charles Tananbaum
1931,94817578,1465626,5.0,Saloni Shah
1932,94549302,1465626,3.0,Riyam Shah
1933,94477842,1465626,5.0,İdil Atasoy
1934,94248246,1465626,5.0,David Cass
1935,92869760,1465626,5.0,Sabine Kurrle
1936,96724570,1423954,4.5,David Isaacson
1937,94081448,1423954,3.0,Shailendra Pathak
1938,87247712,1423954,3.5,Adam Edwards
1939,83339590,1423954,5.0,Ahmad Hassan Bousalhah
1940,81316736,1423954,5.0,Munalula Lishebo
1941,78568580,1423954,5.0,Supun Dissanayake
1942,71553558,1423954,4.0,Ilya Loktionov
1943,69983456,1423954,4.0,Muralidhar Rao
1944,68789927,1423954,4.0,Julian Ibarra Onofre
1945,67012386,1423954,5.0,Chris Masterton
1946,84871012,1431460,2.5,Maralena Piwen
1947,74205970,1431460,5.0,Diana Mejia
1948,72277726,1431460,5.0,Julian Alecia Stewart-Joseph
1949,69033802,1431460,5.0,Erika Yarzagaray
1950,66473880,1431460,3.5,Jeanne Sorensen
1951,65934984,1431460,5.0,Serkan deveci
1952,45650289,1431460,4.0,Tess Fletcher
1953,43943698,1431460,5.0,Matthew Patrick Huggins
1954,34544776,1431460,4.0,Ionut Mihai
1955,34490290,1431460,4.0,Kim S Tausch
1956,88661052,1355540,3.5,William Pimentel
1957,72682778,1355540,4.5,Eric Douglas
1958,70641894,1355540,5.0,Stephen Ryan
1959,65523444,1355540,3.0,John
1960,62279666,1355540,5.0,Risto Pussim
1961,46747550,1355540,1.0,Avedeen Thomaszadeh
1962,43846262,1355540,5.0,Michel Côté
1963,40799156,1355540,4.0,Mihai Viteazu
1964,40378884,1355540,5.0,Chuck Huckabee
1965,39047406,1355540,2.5,PC Hoon
1966,96500816,1301132,4.0,Dr. Omar Antonio
1967,95845269,1301132,5.0,Addison Feng
1968,89255582,1301132,4.0,Ashish Mangalam
1969,86676750,1301132,5.0,Anusha Ramesh
1970,86460270,1301132,5.0,Lukman Nani
1971,85306450,1301132,4.0,Piyush Sharma
1972,85157206,1301132,3.5,Bahulee
1973,84598612,1301132,1.0,Scott Janke
1974,83777410,1301132,5.0,Ashray Vishnu
1975,83295634,1301132,2.0,Hichem Djouhri
1976,73982808,1331998,4.5,Alberto Modesto
1977,30445422,1331998,4.0,John Garceau
1978,23529212,1331998,4.0,Richard K
1979,21904544,1331998,5.0,Steven R Currie
1980,14348268,1331998,3.5,Yogendra Kadam
1981,13717250,1331998,5.0,Bel Amri Mohamed Bashir
1982,13397966,1331998,0.5,Kevin White
1983,12770302,1331998,1.0,avator 888
1984,12567158,1331998,0.5,Plural
1985,12230242,1331998,5.0,Alan N. Carlson
1986,97435572,1221004,5.0,Jose Alberto Mobil
1987,90602782,1221004,5.0,Raj Kumar Das
1988,89768566,1221004,5.0,Dhari Alhazzaa
1989,87164560,1221004,4.5,Christian Zada
1990,87138120,1221004,3.0,Jessica Liu
1991,86227334,1221004,5.0,Shardendu Pandey
1992,86089804,1221004,3.0,Prasad
1993,85219802,1221004,4.5,Hans-Peter Radtke
1994,84836928,1221004,5.0,Joshua Maitra
1995,83382486,1221004,4.0,Emerge01
1996,62364776,1341482,3.0,Omar
1997,48823288,1341482,4.0,George Crewe
1998,37413434,1341482,3.0,Bhaskar Nagabhirava
1999,36208480,1341482,5.0,Chu Wei Min
2000,20928094,1341482,3.5,Quazi Humayun Kabir
2001,17293472,1341482,5.0,Odkhuu
2002,14023914,1341482,3.5,Yang Liu
2003,13688772,1341482,4.0,Chew Shih Shiuan
2004,12770184,1341482,2.5,Mehul Parmar
2005,12662250,1341482,5.0,Saw Chin Toh
2006,87610112,1182080,4.0,Rotem Varon
2007,86566054,1182080,5.0,Nazur Riza
2008,79950212,1182080,1.0,Pietro Iannino
2009,79863180,1182080,4.0,Saiyi suzuki navarro
2010,76364944,1182080,3.0,Samuel Horgan
2011,75609188,1182080,5.0,Bert Medley
2012,75204406,1182080,3.5,Moises Redondo
2013,74213934,1182080,4.0,Ayotunde Obashoro
2014,73694896,1182080,4.0,Pedro Hernandez
2015,71455550,1182080,3.5,Eleftherios Madentzoglou
2016,89529494,1456908,4.0,Adityaraj Bhatt
2017,79673008,1456908,4.5,Stephanie Oforiwah Asare
2018,62756376,1456908,4.5,Abigail Lim
2019,54908968,1456908,2.0,Mayank Saraogi
2020,54023126,1456908,5.0,Douglas Oppong
2021,53747088,1456908,4.0,Barbara Monahan
2022,53518328,1456908,5.0,Theresa Soares
2023,46007050,1456908,4.0,Cheryl G
2024,35476210,1456908,4.0,John LoPresti
2025,32834846,1456908,4.5,Jennie Gallagher
2026,39436268,1465162,1.0,Charles Carter
2027,37153623,1465162,2.0,Alessio Pieroni
2028,36429390,1465162,3.5,Rajdev Bhattacharya
2029,35156352,1465162,3.5,Nimish Manjrekar
2030,34349378,1465162,3.0,Brian Nicholson
2031,34296548,1465162,3.5,Lucy Smith
2032,33993002,1465162,3.5,Melissa P
2033,32071558,1465162,5.0,David kosciusko
2034,31796292,1465162,5.0,Sharon Ho
2035,31398456,1465162,5.0,Alen Kovačić
2036,96939334,1396490,5.0,Cliff Davis
2037,93432658,1396490,5.0,Puja Shrivastav
2038,92596344,1396490,3.5,Thabang Segale
2039,91755322,1396490,5.0,Boris Petrov
2040,91612472,1396490,5.0,Ngutjiua Kasemba
2041,90174980,1396490,4.5,Sonali Trivedi
2042,90065710,1396490,5.0,Andre Marx
2043,83590274,1396490,5.0,Tom Hoover
2044,74848448,1396490,1.0,Khushboo Jha
2045,70124674,1396490,5.0,Matthew Fuller
2046,97333396,1366438,4.5,Samuel Johnson
2047,97281688,1366438,5.0,Lakesha Trotty
2048,97103844,1366438,5.0,Eric Entrikin
2049,96970436,1366438,3.5,Mohamad Hariz Osrin
2050,96599112,1366438,4.5,Dan
2051,96463384,1366438,5.0,Shawn Budnik
2052,96219868,1366438,3.0,Arnelia Short
2053,95824973,1366438,5.0,Hail Sithis
2054,95270992,1366438,4.0,John Lagerqvist
2055,95100524,1366438,5.0,Harmi uppal
2056,37256626,1273030,4.0,Jonathan Reamonn
2057,36774835,1273030,4.0,David S
2058,34373238,1273030,3.0,Brian A
2059,25563820,1273030,2.5,Fraser Allison
2060,19511916,1273030,4.5,Altaf Shaikh
2061,16989170,1273030,1.0,Aaron Bassat
2062,16003160,1273030,4.5,William Small
2063,15903552,1273030,4.0,Dennis Chan
2064,15209430,1273030,5.0,Douglas Belmont
2065,13822184,1273030,2.0,Jock Hamilton
2066,88513630,824592,3.5,Muhammad Usman
2067,77701882,824592,5.0,Konain Raza
2068,76598724,824592,4.0,Hamza Pervaiz
2069,76316588,824592,5.0,Orkhan Samadov
2070,76188548,824592,3.5,Grigoriy Grigoryev
2071,76119482,824592,1.0,Rackara Aron
2072,75702978,824592,4.0,Kristin Kandyba
2073,75643380,824592,3.0,Ayman AbouElKher AbdElGalel Zidan
2074,72097820,824592,5.0,Ursula Taylor
2075,66667886,824592,5.0,Sara hkz
2076,96704340,806130,2.5,Divyaditya Singh
2077,96650902,806130,4.0,Vedran Kuharic
2078,96401742,806130,4.0,Wahyu Ramadhani Safitri
2079,95531841,806130,2.5,Nancy
2080,95268372,806130,5.0,Babajide Oshungbohun
2081,95215640,806130,5.0,Faisal Taquie
2082,93690022,806130,5.0,Iris Khomotso Morobane
2083,93371762,806130,3.0,Maria Vazquez
2084,93021882,806130,4.0,Francesco Valentinuzzi
2085,92332860,806130,4.0,Alex Van Colle
2086,95912024,804298,5.0,Takhenchangbam Gemondev Sharma
2087,91056662,804298,3.5,Animesh Narain Bajpai
2088,85679268,804298,5.0,Joy Chiang
2089,81541728,804298,5.0,Lance Orrett
2090,81110448,804298,5.0,Maryam Alfasisi
2091,78937310,804298,2.0,Panos
2092,74066452,804298,3.5,Khalid Alsaeed
2093,72811610,804298,3.0,Gopal Soni
2094,66720558,804298,5.0,Anoushka Motapothula
2095,66685710,804298,3.5,Theofanis Sofianopoulos
2096,95580543,789186,4.0,Yatindra Angadi
2097,94845978,789186,4.5,Parthasaradhi Reddy chappidi
2098,94004226,789186,2.5,Santo Credendino
2099,93701522,789186,1.0,Yogendra Singh
2100,93670836,789186,5.0,Utkarsh Mishra
2101,93349740,789186,5.0,Kristoffer BERGMAN
2102,93270080,789186,5.0,Joseph
2103,92060634,789186,5.0,Andi
2104,91811978,789186,4.5,Thomas E Shifflett
2105,91591890,789186,5.0,Michael Zingerman
2106,96817802,1088656,1.0,Abdelhak Chahid
2107,85671444,1088656,4.0,Jorge Romero
2108,79126654,1088656,3.0,Ro G
2109,75861796,1088656,3.0,Jonny Herrick
2110,74174572,1088656,4.5,Vicent Martí
2111,66571958,1088656,1.0,Hossein Kazemi
2112,54787438,1088656,5.0,Treysnappp16 Sapp
2113,53752114,1088656,5.0,Jason Wint
2114,51705190,1088656,3.0,Dmitry Gorohov
2115,46268202,1088656,5.0,Marcella Marlboro
2116,97279496,918688,5.0,Venus Anne Coronel
2117,97096330,918688,5.0,Sylvain Larouche
2118,96436982,918688,5.0,Juan G Sanchez
2119,96298178,918688,5.0,Ruben G Alday
2120,95803547,918688,4.0,Marco Camilli
2121,95762215,918688,1.0,Eric
2122,95752081,918688,5.0,Noga Dagan
2123,95699609,918688,5.0,Rajarajeswari S
2124,95591483,918688,5.0,Tushar Xavier J
2125,95311162,918688,5.0,Abigail Martinez
2126,88496150,937150,5.0,Thirupathi Annadi
2127,67234128,937150,4.5,Marvin Mclean
2128,67086228,937150,5.0,Celso Teodoro
2129,50352306,937150,4.0,Vaibhav singh gupta
2130,48622354,937150,3.0,Shaun O'Hare
2131,46076872,937150,4.5,Harriz
2132,46066534,937150,4.0,Amy Mohammed
2133,45753205,937150,4.5,Alina Grabowska
2134,45658957,937150,4.0,Yuri Polyakov
2135,45319665,937150,1.5,Benedict Balasanos
2136,36083710,781764,5.0,Yasin Jasun Wazar
2137,29163555,781764,3.0,Alice Stoney
2138,28828591,781764,4.5,Jessica Tran
2139,28628074,781764,3.5,Mikayla Keast
2140,28512654,781764,4.0,Kristin Rodriguez
2141,27943228,781764,5.0,Martin Sweeney
2142,26741416,781764,3.5,Jerry Luis Rodrigues quigua
2143,25124360,781764,5.0,Awantha Fernando
2144,25091798,781764,3.5,Erwin Kipfer
2145,24712150,781764,4.5,Harry Brady
2146,88684142,1178150,5.0,Loriann Mayotte
2147,34282768,1178150,5.0,Tom Vargas
2148,21760086,1178150,5.0,Reynaldo Maldonado
2149,10704864,1178150,4.0,Latoya
2150,8664798,1178150,3.0,Atys Vega
2151,6849732,1178150,3.5,William Silletti
2152,96824118,1416724,5.0,Avalon Johnson
2153,95757443,1416724,5.0,Shadonna
2154,94242084,1416724,5.0,Siemon Briosos
2155,92978354,1416724,5.0,Nicole Hurdle
2156,84425330,1416724,3.5,Alvaro Leon
2157,78231774,1416724,4.0,Jo AgeeLong
2158,77984538,1416724,5.0,Debbie Johnson
2159,77949958,1416724,4.5,Melissa Arias
2160,77485816,1416724,5.0,Patricia
2161,77321718,1416724,5.0,Susan Sterns
2162,84130410,1453361,3.5,Prachaphud Klinklao
2163,83444360,1453361,4.5,Mohammed Dilshad
2164,83252692,1453361,5.0,Kevin
2165,74967222,1453361,5.0,Michael Tyler
2166,72312572,1453361,3.0,Cameron Cagle
2167,69388118,1453361,3.0,Mehmet
2168,48949942,1453361,5.0,Marius Madalin Tudosa
2169,46087186,1453361,1.0,Benjamin Torres
2170,38229220,1453361,2.0,Roberto da Silveira
2171,36821887,1453361,4.5,Luiz Henrique Gomes Pozenatto
2172,97498594,1623098,4.5,Rocky Singh
2173,97497082,1623098,2.5,Teddy Hosolo
2174,97496514,1623098,5.0,Joshua Plaw
2175,97496458,1623098,5.0,Arelis Hernandez Rosado
2176,97495988,1623098,1.0,Youcef Hanouti
2177,97494474,1623098,5.0,Liam Johnston
2178,97491366,1623098,2.5,Sanna Tammila
2179,97491326,1623098,4.0,Andres Poveda
2180,97491146,1623098,5.0,Veronica Mallinson
2181,97490744,1623098,5.0,Yukari Crapps
2182,92669886,1680676,3.0,Khabane Thekiso
2183,90889174,1680676,5.0,Simone Neraasen
2184,80290328,1680676,3.0,Heatheranne Menear
2185,72527968,1680676,3.0,Claudia Erway
2186,71851436,1680676,5.0,Oscar Chen
2187,69492676,1680676,5.0,Ashley Weeks
2188,64776326,1680676,5.0,Samantha Taylor
2189,54585328,1680676,5.0,Cathi Huerta
2190,51252078,1680676,4.0,Yasmin Shaikh
2191,49215324,1680676,4.0,Helen
2192,97483392,1568560,5.0,Venkata Ratnam Kumar Kotha
2193,97468802,1568560,4.5,Kaliselvam G
2194,97452686,1568560,3.5,Vipul Nagpal
2195,97362516,1568560,5.0,Ramesh Vittal
2196,97351684,1568560,5.0,Ismet Herdem
2197,97326950,1568560,5.0,Samuel Henderson
2198,97245974,1568560,5.0,Chinmaya Kumar Nanda
2199,97093060,1568560,5.0,Pedro Martinez
2200,97058590,1568560,5.0,Sojan Samuel
2201,97057280,1568560,4.0,Kanzaria Kishankumar
2202,95264026,1285790,5.0,Carmen LeMon
2203,94257280,1285790,3.5,Calvin Sim
2204,93156610,1285790,5.0,Nicholas Harrell
2205,75621022,1285790,5.0,Erin Fragoso
2206,74222632,1285790,4.0,Chang Kin Onn
2207,71501916,1285790,4.0,Kok Onn Mak
2208,70611848,1285790,4.0,Andrea Gruchy
2209,59325632,1285790,4.0,Michael Giblett
2210,56610342,1285790,3.5,Jay Miklavcic
2211,52613958,1285790,4.0,Yin Chen Hoon
2212,92980796,1247394,5.0,Peterson Pierre
2213,88179144,1247394,5.0,Marco Olivero
2214,87357406,1247394,3.0,Anthony Beal
2215,85924450,1247394,4.0,James Brown
2216,85440712,1247394,5.0,Izrin Aledrus
2217,85265996,1247394,4.0,Rahul Jindal
2218,84856960,1247394,3.0,Kenny Khwairakpam
2219,84799072,1247394,3.5,Joseph Morgan
2220,84027650,1247394,5.0,Timothy Adams
2221,83582520,1247394,5.0,Danny quinn
2222,95789741,1167536,5.0,Ononenyi Christabel
2223,93873904,1167536,4.0,Michael Baker
2224,87353044,1167536,5.0,Peter Gerb
2225,87220340,1167536,4.0,Suresh Kumar T
2226,83339312,1167536,5.0,Bede Draper
2227,78308414,1167536,5.0,Tanvir
2228,74018622,1167536,5.0,Aaron Rogers
2229,73545050,1167536,4.0,C J
2230,69478360,1167536,5.0,Morné van der Speck
2231,64195874,1167536,4.5,Michael Leonor
2232,87808458,996542,5.0,Mustafa Duruk
2233,83262538,996542,5.0,Hari Krishna Prasad
2234,79210782,996542,5.0,David O'Brien
2235,72037978,996542,5.0,Hamo
2236,57358642,996542,5.0,Dennis Arthur
2237,44241614,996542,4.0,Jeffrey D Wilson
2238,43720360,996542,5.0,Saleh Alhaddah
2239,38052910,996542,5.0,Anthony Fan
2240,37570510,996542,1.0,Madhava Krishna D
2241,36446868,996542,4.0,Saravanan
2242,95676699,1285950,4.5,Dex McCoy
2243,95517813,1285950,3.5,Naman bhargava
2244,95298420,1285950,5.0,Gérard Patrick Shimira
2245,95101810,1285950,3.0,Prattyush Roy
2246,95048640,1285950,4.5,Paul
2247,94776104,1285950,4.0,Prachi Vats
2248,93339498,1285950,2.5,Anmol Jais Sharma
2249,92871012,1285950,5.0,Pramod
2250,92818234,1285950,3.5,Grace Hudson
2251,92571364,1285950,4.5,Nguyen van Quy
2252,94437306,637176,5.0,Khady Ndoye
2253,91922882,637176,5.0,Hazaifa Javed
2254,85293274,637176,5.0,Joseph Harrell
2255,82005674,637176,4.0,Eric Longmire
2256,81931674,637176,4.0,Giovanni Napolitano
2257,81641498,637176,3.5,Connie Huang
2258,80896688,637176,3.5,Boluwatife Theresa Fadele
2259,80280292,637176,4.0,Kayode Adetayo
2260,80231946,637176,5.0,Kim C
2261,79837626,637176,2.5,Abdulazeez Ogunjobi
2262,84968564,671548,3.0,Leona
2263,81747420,671548,4.0,Chandani Hirani
2264,81747252,671548,5.0,Hitesh Hirani
2265,66154448,671548,5.0,Bennett Crowl
2266,53531248,671548,1.0,Rhaponzolo Chansing
2267,52603400,671548,3.0,Michael Chong
2268,36712918,671548,5.0,Asok
2269,33479006,671548,5.0,Sherena.matthews2911@yahoo.co.za
2270,32374664,671548,5.0,Hussain Somjee
2271,10653698,671548,3.5,Shawn Mathew
2272,96946922,588166,5.0,Deepak Pherwani
2273,96331110,588166,5.0,Obeth MS
2274,92387970,588166,3.0,Chhavi Chauhan
2275,90644676,588166,5.0,Ananthasyam G
2276,90635786,588166,5.0,H Ravisankar Menon
2277,86434802,588166,5.0,Undeti Jacob Prasanna Kumar
2278,77231926,588166,5.0,Valentina Ramírez
2279,76963806,588166,4.0,Richa Agarwal
2280,76789614,588166,5.0,Arup Barua
2281,70797890,588166,3.0,Alejandro Puente
2282,94392542,1316818,5.0,Amranul Haque
2283,93720942,1316818,4.5,Yohannes
2284,90628108,1316818,3.5,Rusli Bayhaqqy
2285,88916948,1316818,5.0,Brian Kilian
2286,88440708,1316818,5.0,Octavian Olaru
2287,86218750,1316818,1.0,Liam
2288,82889890,1316818,1.0,Rudi Strobel
2289,82254512,1316818,1.0,Hervé Maas
2290,82203850,1316818,1.0,Sergio Sainz
2291,80937058,1316818,1.0,Jah Lofton
2292,93868840,1876510,3.5,Ivan Lay
2293,87993646,1876510,5.0,Jr
2294,85552830,1876510,5.0,Gregory Idomele
2295,85036340,1876510,5.0,Kail Maxwell
2296,84799770,1876510,5.0,Andres Aidan
2297,84799002,1876510,5.0,Jax Maddox
2298,83399370,1876510,2.0,Willie Noveck
2299,81499816,1876510,3.0,Mohamed Nabil Ahmed
2300,78469778,1876510,5.0,Thiago Brian
2301,78469638,1876510,5.0,Kenneth Lucas
2302,96507716,322118,3.0,Oluyomi Ekogbulu
2303,96377670,322118,3.0,Agnesa Kraus
2304,95982516,322118,4.5,Paduva Immaculate A
2305,93004506,322118,4.0,Anurag Sharma
2306,91181540,322118,2.0,Nomi
2307,86345936,322118,2.5,Niovi Georgopoulou
2308,85950372,322118,4.0,Esha Goyal
2309,85588556,322118,3.0,Yogeesh Devadiga
2310,83960286,322118,4.5,Desalegn Addisu
2311,81403836,322118,4.5,Francisco Olarte Perol
2312,94115814,302478,4.0,Maria Turkiewicz
2313,92336524,302478,3.5,Duarte Cunha
2314,80946360,302478,4.0,Angel Castrodad
2315,80830396,302478,4.0,ALAN E Harmon
2316,77107250,302478,5.0,Tometta C.
2317,75186958,302478,5.0,Victoria ubachukwu
2318,73087448,302478,1.0,Javier Ahumada
2319,72150910,302478,5.0,Alesea Koss
2320,71715870,302478,4.0,Billy Ip
2321,69505834,302478,5.0,Stacey Pryor
2322,92026030,149178,4.5,Shruti Suvasan
2323,90735332,149178,5.0,Michael Hall
2324,74821052,149178,5.0,Anthony David Romeo
2325,74107934,149178,4.0,Lukas Babecka
2326,71328238,149178,4.0,Roberto Ramirez
2327,70361468,149178,5.0,Jon Parker
2328,66175380,149178,5.0,Cynthia Davis
2329,65536820,149178,5.0,Michael Paris
2330,61529626,149178,5.0,mohammed Abdullah Alanazi
2331,59951538,149178,3.0,Azra Syed
2332,94561078,159388,3.5,Training1
2333,69371622,159388,5.0,JeDon Lowe
2334,58549478,159388,3.5,TreUNO
2335,46922124,159388,5.0,Madhubani Singh
2336,30030402,159388,3.0,Safia Olatoyan
2337,15423414,159388,5.0,Guni
2338,10674058,159388,4.5,John Marceca
2339,6055532,159388,5.0,J N
2340,179488,159388,3.0,Cihang ZENG
2341,30854300,247558,1.0,Johann Vorster
2342,19067532,247558,1.0,William Podciborski
2343,13392156,247558,5.0,Maciej Pawinski
2344,13367496,247558,5.0,Andrew Davis
2345,9875602,247558,3.5,Alex
2346,8921950,247558,5.0,Armin Mirzakhanlou
2347,8284960,247558,4.0,Shelley
2348,6349532,247558,5.0,Sarah Knight
2349,5249248,247558,5.0,Shahidah Al-AMin
2350,5243164,247558,5.0,Aliyah Muhammad
2351,96963670,258954,5.0,Rexter Retana
2352,75540406,258954,4.5,Dao Tuan Anh
2353,56375808,258954,3.0,Thembani Ntlemo
2354,54651952,258954,5.0,James Woodward
2355,51294986,258954,3.5,Dan Andrew
2356,49340888,258954,4.0,Amrita Mukherjee
2357,48487434,258954,5.0,Imad Ikani
2358,46013030,258954,5.0,Randy Harris
2359,42923882,258954,4.5,Mohamed Brahim
2360,36446412,258954,4.0,Pranav Sharma
2361,95682433,304410,5.0,Michele Costanza
2362,74267980,304410,3.0,Zisimos Alevris
2363,65373568,304410,4.5,Fernanda LaRocque-Jones
2364,64715866,304410,5.0,Shalton Otieno Ochieng
2365,64306382,304410,3.0,Sarah Foulkes
2366,64158102,304410,5.0,Sue Marsland
2367,63150892,304410,4.0,David Stewart Mackintosh
2368,61998730,304410,2.5,Jackie Louter
2369,60222562,304410,3.0,Dorota Martin
2370,59336500,304410,4.0,Asghar Khan
2371,80221564,548914,4.0,Rosslyn Sichter
2372,67034160,548914,3.0,Darrin Sorrell
2373,61002810,548914,3.0,Karim Katabi
2374,58158259,548914,4.0,Michelle Villareal
2375,42373804,548914,3.0,T. LaShay Crosby
2376,40867928,548914,4.5,Kim Tennis
2377,32267942,548914,3.0,Lynn Casey
2378,27554526,548914,5.0,Yao Ru Sheng
2379,22547100,548914,3.0,Johann
2380,13001924,548914,5.0,Babatunde Adepoju
2381,73021872,528104,5.0,Kaleb C Pointer
2382,54955368,528104,5.0,E061831
2383,51908672,528104,3.5,Javad Ghaseminia
2384,43392418,528104,3.5,Joe Jernigan
2385,27931316,528104,1.0,Fengfang Valentine
2386,22445896,528104,1.0,Sb
2387,17556886,528104,4.0,Cam Taylor
2388,5099888,528104,2.5,Glen Milner
2389,4752514,528104,2.5,林信延 Lin
2390,4588132,528104,5.0,Richard Reid
2391,97421994,502772,5.0,Anurag Gupta
2392,97343476,502772,3.5,Douglas Fabian
2393,96872428,502772,3.0,Sandro Marinkovic
2394,96837266,502772,5.0,Mazhil Turarbek
2395,96693950,502772,5.0,Ulises Elias
2396,96533846,502772,5.0,Usep Sugiana
2397,96449108,502772,4.5,Koushal
2398,95674161,502772,5.0,VacLim
2399,95247084,502772,4.5,Nader Ayoub
2400,95218116,502772,4.0,Ivy Cheng
2401,96832390,543242,5.0,Grzegorz Kot
2402,95721277,543242,4.5,Asif Mahmood Alam
2403,95032052,543242,5.0,Amir Adjadj
2404,94911264,543242,5.0,Mehmet Turhal
2405,94804182,543242,5.0,Karen Holder
2406,94451920,543242,5.0,Twaine Shick
2407,94330432,543242,4.0,Fabian Tinz
2408,93870272,543242,4.0,Greg Jones
2409,93772962,543242,4.0,Tom
2410,91609722,543242,4.5,Pierre
2411,95109170,491698,1.0,U Anil Kumar
2412,83465256,491698,5.0,Karina Matveeva
2413,80153780,491698,4.0,Akil Kumar Thamala
2414,78354886,491698,5.0,Dan Harvey
2415,77348278,491698,5.0,Hasan Meral
2416,67563058,491698,4.0,Robin
2417,60727736,491698,4.0,Marita
2418,56283164,491698,4.5,Eve Shepard
2419,54326972,491698,5.0,Krishna Kritjasirikul
2420,51596078,491698,5.0,Bashir Bare
2421,97437692,371832,2.5,Jorge Bohorquez
2422,95903780,371832,5.0,Majd El Mssmar
2423,93493618,371832,5.0,G Manikandan
2424,92683614,371832,4.0,Ramos Gemma Manibo
2425,91944254,371832,3.0,Aaronjay Patel
2426,91678642,371832,5.0,Amy Rogoff
2427,89128728,371832,4.5,Sarita Gurav
2428,88048068,371832,5.0,Bill Clinton Onyango
2429,87062880,371832,3.5,Babalwa
2430,85082112,371832,5.0,Alev CAN
2431,95935058,427332,4.5,Srikanth Devulapalli
2432,94982496,427332,5.0,Gustavoadolfo Mora
2433,94879690,427332,5.0,Nandakumar Kollukkattuvalasu Vadivel
2434,93176534,427332,5.0,jorge Alvarez
2435,92691554,427332,4.0,Kevin Norwood
2436,89580816,427332,4.5,Jason Taylor
2437,89364536,427332,4.0,Jeff Hardee
2438,88592350,427332,3.0,Gourav Rai
2439,87258328,427332,5.0,Andrew Kisz
2440,86019240,427332,4.5,chris Moon
2441,81517536,607362,4.0,Cael Byrd
2442,81324450,607362,4.5,Alex Dawson
2443,80979376,607362,4.5,Andy Kelly
2444,80025402,607362,4.0,Riti Choudhary
2445,75177696,607362,3.5,William Russell
2446,75102846,607362,4.5,Joanna Pitman
2447,72890510,607362,4.0,Keith Bull
2448,71985086,607362,1.0,Osama Alharbi
2449,66473418,607362,3.5,Anne Liberty
2450,65282884,607362,5.0,Cole Bogue
2451,94535844,406922,4.5,Luafuluiva Timoteo
2452,79657220,406922,5.0,Svetlana de Leyssac
2453,79137160,406922,5.0,Ravimuthyala Muthyala
2454,78204882,406922,5.0,Elliott
2455,77776288,406922,5.0,Shantiana Bartlett
2456,73294056,406922,5.0,Anjani Baral
2457,68943530,406922,5.0,Veronica mendez
2458,68119413,406922,3.5,Roberson Dajanson
2459,65677440,406922,2.0,Shlomo Rogalin
2460,62449076,406922,5.0,Vivian Uang
2461,95113142,440862,5.0,Stephen Hack
2462,91878166,440862,5.0,Dorcas Kamya
2463,91154148,440862,4.5,Ernesto L Rodriguez Massri
2464,86223280,440862,5.0,Qianjun Befanis
2465,69040356,440862,3.5,Vidit Jain
2466,66903188,440862,5.0,Sam S Keyburn
2467,35708180,440862,4.5,Stanford Jackson
2468,35033292,440862,5.0,Denise Rovzar
2469,32534996,440862,5.0,Mandip Mann
2470,31851566,440862,5.0,Carmaletta Zandi
2471,47021440,466632,4.0,Vina Bhandarkar
2472,38318628,466632,5.0,Prolay Sarkar
2473,26565138,466632,2.5,Nathan
2474,15072132,466632,4.5,Gabriel Macedo
2475,12301650,466632,4.5,Gabriel Chervin
2476,3281648,466632,5.0,Beth Lewis
2477,2409500,466632,2.5,Alexander Landman
2478,2311718,466632,1.0,Hubert Samuel
2479,1846590,466632,4.0,Loren Parks
2480,843220,466632,5.0,Shoaib Mujawar
2481,57993353,579642,4.5,Joseph Harrell
2482,43838488,579642,5.0,Mario Pinheiro
2483,35934628,579642,3.5,Akhilesh
2484,26762274,579642,1.0,Marc R
2485,17741928,579642,1.5,Rudr Tyagi
2486,10384728,579642,5.0,jeffrey Fernandez
2487,9994314,579642,5.0,irvin Garraway
2488,6411348,579642,5.0,Bede Draper
2489,5819732,579642,1.0,Scott Robinson
2490,980552,579642,5.0,Dave Butler
2491,96660042,267984,5.0,Gayan Abeysekara
2492,96240748,267984,3.5,Dhananjay Shinde
2493,91788386,267984,4.0,Swarup Ranjan Chakraborty
2494,91646616,267984,4.0,Hrithik Beohar
2495,89436022,267984,5.0,Toader Alin Ionut
2496,87982046,267984,3.5,Sabarinath.M
2497,87688014,267984,4.5,Shikha Mahesh Kothari
2498,87143436,267984,4.5,Sayansis Dalai
2499,87020808,267984,4.0,Faizan Nabi
2500,86995306,267984,5.0,Gupta Mitesh Anil
2501,85648902,297762,3.0,Shu Chow
2502,83985332,297762,5.0,Raul Tagle Rodriguez
2503,83243084,297762,4.0,Vish
2504,82309392,297762,5.0,Karl Stollinger
2505,79863178,297762,5.0,Ramon Hoyos
2506,74156932,297762,5.0,Dario Dobric
2507,73569942,297762,3.5,Marcelo Ciancio
2508,67812914,297762,5.0,Awad Nasralla
